id,map,district,district_key,iso_okato,region,region_key,iso_code
1,Altai_Territory,Павловский,_Pavlovsky,RU-ALT-01230000000,Алтайский край   ,Altayskiy,RU-ALT
2,Altai_Territory,Косихинский,_Kosikhinsky,RU-ALT-01218000000,Алтайский край   ,Altayskiy,RU-ALT
3,Altai_Territory,Кытмановский,_Kytmanovsky,RU-ALT-01224000000,Алтайский край   ,Altayskiy,RU-ALT
4,Altai_Territory,Заринский,_Zarinsky,RU-ALT-01204824000,Алтайский край   ,Altayskiy,RU-ALT
5,Altai_Territory,Залесовский,_Zalesovsky,RU-ALT-53223804000,Алтайский край   ,Altayskiy,RU-ALT
6,Altai_Territory,Тальменский,_Talmensky,RU-ALT-01247000000,Алтайский край   ,Altayskiy,RU-ALT
7,Altai_Territory,Калманский,_Kalmansky,RU-ALT-01215000000,Алтайский край   ,Altayskiy,RU-ALT
8,Altai_Territory,Первомайский,_Pervomaisky,RU-ALT-01232000000,Алтайский край   ,Altayskiy,RU-ALT
9,Altai_Territory,Тогульский,_Togulsky,RU-ALT-01248000000,Алтайский край   ,Altayskiy,RU-ALT
10,Altai_Territory,Троицкий,_Troitsky,RU-ALT-01251000000,Алтайский край   ,Altayskiy,RU-ALT
11,Altai_Territory,Целинный,_Celinny,RU-ALT-01257000000,Алтайский край   ,Altayskiy,RU-ALT
12,Altai_Territory,Солтонский,_Soltonsky,RU-ALT-01244000000,Алтайский край   ,Altayskiy,RU-ALT
13,Altai_Territory,Зональный,_Zonalny,RU-ALT-01229000000,Алтайский край   ,Altayskiy,RU-ALT
14,Altai_Territory,Красногорский,_Krasnogorsky,RU-ALT-01219000000,Алтайский край   ,Altayskiy,RU-ALT
15,Altai_Territory,Бийский,_Biysky,RU-ALT-01204000000,Алтайский край   ,Altayskiy,RU-ALT
16,Altai_Territory,Угловский,_Uglovsky,RU-ALT-01253000000,Алтайский край   ,Altayskiy,RU-ALT
17,Altai_Territory,Рубцовский,_Rubtsovsky,RU-ALT-01238000000,Алтайский край   ,Altayskiy,RU-ALT
18,Altai_Territory,Змеиногорский,_Zmeinogorsky,RU-ALT-01214000000,Алтайский край   ,Altayskiy,RU-ALT
19,Altai_Territory,Локтевский,_Loktevsky,RU-ALT-01225000000,Алтайский край   ,Altayskiy,RU-ALT
20,Altai_Territory,Третьяковский,_Tretyakovsky,RU-ALT-01250000000,Алтайский край   ,Altayskiy,RU-ALT
21,Altai_Territory,Чарышский,_Charyshsky,RU-ALT-01254866000,Алтайский край   ,Altayskiy,RU-ALT
22,Altai_Territory,Краснощёковский,_Krasnoshchekovsky,RU-ALT-01220000000,Алтайский край   ,Altayskiy,RU-ALT
23,Altai_Territory,Курьинский,_Kurinsky,RU-ALT-01223000000,Алтайский край   ,Altayskiy,RU-ALT
24,Altai_Territory,Солонешенский,_Soloneshensky,RU-ALT-01243000000,Алтайский край   ,Altayskiy,RU-ALT
25,Altai_Territory,Усть-Калманский,_Ust-Kalmansky,RU-ALT-01254000000,Алтайский край   ,Altayskiy,RU-ALT
26,Altai_Territory,Топчихинский,_Topchikhinsky,RU-ALT-01249000000,Алтайский край   ,Altayskiy,RU-ALT
27,Altai_Territory,Петропавловский,_Petropavlovsky,RU-ALT-01233000000,Алтайский край   ,Altayskiy,RU-ALT
28,Altai_Territory,Усть-Пристанский,_Ust-Pristansky,RU-ALT-01255000000,Алтайский край   ,Altayskiy,RU-ALT
29,Altai_Territory,Алтайский,_Altaisky,RU-ALT-01202000000,Алтайский край   ,Altayskiy,RU-ALT
30,Altai_Territory,Смоленский,_Smolensky,RU-ALT-01240000000,Алтайский край   ,Altayskiy,RU-ALT
31,Altai_Territory,Быстроистокский,_Bystroistoksky,RU-ALT-01207000000,Алтайский край   ,Altayskiy,RU-ALT
32,Altai_Territory,Советский,_Sovetsky,RU-ALT-01242000000,Алтайский край   ,Altayskiy,RU-ALT
33,Altai_Territory,Немецкий национальный,_Nemetsky Natsionalny,RU-ALT-01260000000,Алтайский край   ,Altayskiy,RU-ALT
34,Altai_Territory,Бурлинский,_Burlinsky,RU-ALT-01206000000,Алтайский край   ,Altayskiy,RU-ALT
35,Altai_Territory,Славгород,_Slavgorod,RU-ALT-01419000000,Алтайский край   ,Altayskiy,RU-ALT
36,Altai_Territory,Табунский,_Tabunsky,RU-ALT-01246000000,Алтайский край   ,Altayskiy,RU-ALT
37,Altai_Territory,Хабарский,_Khabarsky,RU-ALT-01256000000,Алтайский край   ,Altayskiy,RU-ALT
38,Altai_Territory,Суетский,_Suyetskiy,RU-ALT-01241000000,Алтайский край   ,Altayskiy,RU-ALT
39,Altai_Territory,Благовещенский,_Blagoveshchenskiy,RU-ALT-01205000000,Алтайский край   ,Altayskiy,RU-ALT
40,Altai_Territory,Завьяловский,_Zavyalovsky,RU-ALT-01211000000,Алтайский край   ,Altayskiy,RU-ALT
41,Altai_Territory,Баевский,_Baevsky,RU-ALT-01203000000,Алтайский край   ,Altayskiy,RU-ALT
42,Altai_Territory,Панкрушихинский,_Pankrushikhinsky,RU-ALT-01231000000,Алтайский край   ,Altayskiy,RU-ALT
43,Altai_Territory,Каменский,_Kamensky,RU-ALT-01216000000,Алтайский край   ,Altayskiy,RU-ALT
44,Altai_Territory,Крутихинский,_Krutikhinsky,RU-ALT-01221000000,Алтайский край   ,Altayskiy,RU-ALT
45,Altai_Territory,Тюменцевский,_Tyumentsevsky,RU-ALT-01252000000,Алтайский край   ,Altayskiy,RU-ALT
46,Altai_Territory,Шелаболихинский,_Shelabolikhinsky,RU-ALT-01245000000,Алтайский край   ,Altayskiy,RU-ALT
47,Altai_Territory,Кулундинский,_Kulundinsky,RU-ALT-01222000000,Алтайский край   ,Altayskiy,RU-ALT
48,Altai_Territory,Родинский,_Rodinsky,RU-ALT-01236000000,Алтайский край   ,Altayskiy,RU-ALT
49,Altai_Territory,Ключевский,_Klyuchevsky,RU-ALT-01249820000,Алтайский край   ,Altayskiy,RU-ALT
50,Altai_Territory,Михайловский,_Mikhailovsky,RU-ALT-01227000000,Алтайский край   ,Altayskiy,RU-ALT
51,Altai_Territory,Волчихинский,_Volchikhinsky,RU-ALT-01208000000,Алтайский край   ,Altayskiy,RU-ALT
52,Altai_Territory,Егорьевский,_Egorievsky,RU-ALT-01209000000,Алтайский край   ,Altayskiy,RU-ALT
53,Altai_Territory,Поспелихинский,_Pospelikhinsky,RU-ALT-01234000000,Алтайский край   ,Altayskiy,RU-ALT
54,Altai_Territory,Новичихинский,_Novichikhinsky,RU-ALT-01228000000,Алтайский край   ,Altayskiy,RU-ALT
55,Altai_Territory,Шипуновский,_Shipunovsky,RU-ALT-01259000000,Алтайский край   ,Altayskiy,RU-ALT
56,Altai_Territory,Романовский,_Romanovsky,RU-ALT-01237000000,Алтайский край   ,Altayskiy,RU-ALT
57,Altai_Territory,Мамонтовский,_Mamontovsky,RU-ALT-01226000000,Алтайский край   ,Altayskiy,RU-ALT
58,Altai_Territory,Ребрихинский,_Rebrikhinsky,RU-ALT-01235000000,Алтайский край   ,Altayskiy,RU-ALT
59,Altai_Territory,Алейский,_Aleisky,RU-ALT-01201000000,Алтайский край   ,Altayskiy,RU-ALT
60,Altai_Territory,Барнаул,_Barnaul,RU-ALT-01401000000,Алтайский край   ,Altayskiy,RU-ALT
61,Altai_Territory,Новоалтайск,Novoaltaisk,RU-ALT-01413000000,Алтайский край   ,Altayskiy,RU-ALT
62,Altai_Territory,Алейск,Aleisk,RU-ALT-01403000000,Алтайский край   ,Altayskiy,RU-ALT
63,Altai_Territory,Заринск,Zarinsk,RU-ALT-01406000000,Алтайский край   ,Altayskiy,RU-ALT
64,Altai_Territory,Ельцовский,_Yeltsovsky,RU-ALT-01210000000,Алтайский край   ,Altayskiy,RU-ALT
65,Altai_Territory,Бийск,Biysk,RU-ALT-01405000000,Алтайский край   ,Altayskiy,RU-ALT
66,Altai_Territory,Белокуриха,Belokurikha,RU-ALT-01404000000,Алтайский край   ,Altayskiy,RU-ALT
67,Altai_Territory,ЗАТО Сибирский,_ZATOSebirsky,RU-ALT-01555000000,Алтайский край   ,Altayskiy,RU-ALT
68,Altai_Territory,Горняк,Gornyak,RU-ALT-01225501000,Алтайский край   ,Altayskiy,RU-ALT
69,Altai_Territory,Змеиногорск,Zmeinogorsk,RU-ALT-01214501000,Алтайский край   ,Altayskiy,RU-ALT
70,Altai_Territory,Рубцовск,Rubtsovsk,RU-ALT-01416000000,Алтайский край   ,Altayskiy,RU-ALT
71,Altai_Territory,Яровое,Yarovoe,RU-ALT-01430000000,Алтайский край   ,Altayskiy,RU-ALT
72,Arkhangelsk_Region,Приморский район,Primorsky,RU-ARK-11252000000,Архангельская область   ,Arhangelskaya,RU-ARK
73,Arkhangelsk_Region,Архангельск,Arkhangelsk,RU-ARK-11401000000,Архангельская область   ,Arhangelskaya,RU-ARK
74,Arkhangelsk_Region,Северодвинск,Severodvinsk,RU-ARK-11430000000,Архангельская область   ,Arhangelskaya,RU-ARK
75,Arkhangelsk_Region,Вилегодский район,Vilegodsky,RU-ARK-11211000000,Архангельская область   ,Arhangelskaya,RU-ARK
76,Arkhangelsk_Region,Красноборский район,Krasnoborsky,RU-ARK-11230000000,Архангельская область   ,Arhangelskaya,RU-ARK
77,Arkhangelsk_Region,Коношский район,Konoshsky,RU-ARK-11222000000,Архангельская область   ,Arhangelskaya,RU-ARK
78,Arkhangelsk_Region,Вельский район,Velsky,RU-ARK-11205000000,Архангельская область   ,Arhangelskaya,RU-ARK
79,Arkhangelsk_Region,Котласский район,Kotlassky,RU-ARK-11227000000,Архангельская область   ,Arhangelskaya,RU-ARK
80,Arkhangelsk_Region,Мезенский район,Mezensky,RU-ARK-11242000000,Архангельская область   ,Arhangelskaya,RU-ARK
81,Arkhangelsk_Region,Каргопольский район,Kargopolsky,RU-ARK-11218000000,Архангельская область   ,Arhangelskaya,RU-ARK
82,Arkhangelsk_Region,Плесецкий район,Plesetsky,RU-ARK-11250000000,Архангельская область   ,Arhangelskaya,RU-ARK
83,Arkhangelsk_Region,Новодвинск,Novodvinsk,RU-ARK-11415000000,Архангельская область   ,Arhangelskaya,RU-ARK
84,Arkhangelsk_Region,Коряжма,Koryazhma,RU-ARK-11408000000,Архангельская область   ,Arhangelskaya,RU-ARK
85,Arkhangelsk_Region,Котлас,Kotlas,RU-ARK-11410000000,Архангельская область   ,Arhangelskaya,RU-ARK
86,Arkhangelsk_Region,Онежский район,Onegsky,RU-ARK-11246000000,Архангельская область   ,Arhangelskaya,RU-ARK
87,Arkhangelsk_Region,Холмогорский район,Kholmogorsky,RU-ARK-11256000000,Архангельская область   ,Arhangelskaya,RU-ARK
88,Arkhangelsk_Region,Мирный,Mirny,RU-ARK-11525000000,Архангельская область   ,Arhangelskaya,RU-ARK
89,Arkhangelsk_Region,Няндомский район,Nyandomsky,RU-ARK-11244000000,Архангельская область   ,Arhangelskaya,RU-ARK
90,Arkhangelsk_Region,Пинежский район,Pinezhsky,RU-ARK-11248000000,Архангельская область   ,Arhangelskaya,RU-ARK
91,Arkhangelsk_Region,Шенкурский район,Shenkursky,RU-ARK-11258000000,Архангельская область   ,Arhangelskaya,RU-ARK
92,Arkhangelsk_Region,Устьянский район,Ustyansky,RU-ARK-11254000000,Архангельская область   ,Arhangelskaya,RU-ARK
93,Arkhangelsk_Region,Лешуконский район,Leshukonsky,RU-ARK-11238000000,Архангельская область   ,Arhangelskaya,RU-ARK
94,Arkhangelsk_Region,Виноградовский район,Vinogradovsky,RU-ARK-11214000000,Архангельская область   ,Arhangelskaya,RU-ARK
95,Arkhangelsk_Region,Верхнетоемский район,Verkhnetoyemsky,RU-ARK-11208000000,Архангельская область   ,Arhangelskaya,RU-ARK
96,Arkhangelsk_Region,Ленский район,Lensky,RU-ARK-11235000000,Архангельская область   ,Arhangelskaya,RU-ARK
97,Astrakhan_Region,Черноярский,Chernoyarsky,RU-AST-12250000000,Астраханская область   ,Astrahanskaya,RU-AST
98,Astrakhan_Region,Енотаевский,Enotaevsky,RU-AST-12215000000,Астраханская область   ,Astrahanskaya,RU-AST
99,Astrakhan_Region,Икрянинский,Ikryaninsky,RU-AST,Астраханская область   ,Astrahanskaya,RU-AST
100,Astrakhan_Region,Камызякский,Kamyzyaksky,RU-AST-12220000000,Астраханская область   ,Astrahanskaya,RU-AST
101,Astrakhan_Region,Харабалинский,Kharabalinsky,RU-AST-12245000000,Астраханская область   ,Astrahanskaya,RU-AST
102,Astrakhan_Region,Красноярский,Krasnoyarsky,RU-AST-12230000000,Астраханская область   ,Astrahanskaya,RU-AST
103,Astrakhan_Region,Лиманский,Limansky,RU-AST-12235000000,Астраханская область   ,Astrahanskaya,RU-AST
104,Astrakhan_Region,Наримановский,Narimanovsky,RU-AST-12240000000,Астраханская область   ,Astrahanskaya,RU-AST
105,Astrakhan_Region,Приволжский,Privolzhsky,RU-AST-12242000000,Астраханская область   ,Astrahanskaya,RU-AST
106,Astrakhan_Region,Володарский,Volodarsky,RU-AST-12210000000,Астраханская область   ,Astrahanskaya,RU-AST
107,Astrakhan_Region,Ахтубинский,Akhtubinsky,RU-AST-12205000000,Астраханская область   ,Astrahanskaya,RU-AST
108,Astrakhan_Region,Астрахань,Astrakhan,RU-AST-12401000000,Астраханская область   ,Astrahanskaya,RU-AST
109,Chechen_Republic,Веденский район,Vedenskiy,RU-CE-96204000000,Чеченская Республика   ,Chechnya,RU-CE
110,Chechen_Republic,Ножай-Юртовский район,Nozhai-Yurt,RU-CE-96225000000,Чеченская Республика   ,Chechnya,RU-CE
111,Chechen_Republic,Гудермесский район,Gudermesskyi,RU-CE-96210000000,Чеченская Республика   ,Chechnya,RU-CE
112,Chechen_Republic,Курчалоевский район,Kurchaloyevsky,RU-CE-96212000000,Чеченская Республика   ,Chechnya,RU-CE
113,Chechen_Republic,Урус-Мартановский район,Urus-Martanovsky,RU-CE-96234000000,Чеченская Республика   ,Chechnya,RU-CE
114,Chechen_Republic,Шатойский район,Shatoysky,RU-CE-96228000000,Чеченская Республика   ,Chechnya,RU-CE
115,Chechen_Republic,Итум-Калинский район,ItumKalinsky,RU-CE-96211000000,Чеченская Республика   ,Chechnya,RU-CE
116,Chechen_Republic,Ачхой-Мартановский район,AchkhoyMartanovsky,RU-CE-96202000000,Чеченская Республика   ,Chechnya,RU-CE
117,Chechen_Republic,Шалинский район,Shalinsky,RU-CE-96237000000,Чеченская Республика   ,Chechnya,RU-CE
118,Chechen_Republic,Грозный,Grozny,RU-CE-96401000000,Чеченская Республика   ,Chechnya,RU-CE
119,Chechen_Republic,Аргун,Argun,RU-CE-96402000000,Чеченская Республика   ,Chechnya,RU-CE
120,Chechen_Republic,Надтеречный район,Nadterechny,RU-CE-96216000000,Чеченская Республика   ,Chechnya,RU-CE
121,Chechen_Republic,Шаройский район,Sharoysky,RU-CE-96291000000,Чеченская Республика   ,Chechnya,RU-CE
122,Chechen_Republic,Грозненский район,Groznenskiy,RU-CE-96207000000,Чеченская Республика   ,Chechnya,RU-CE
123,Chechen_Republic,Серноводский район,Sernovodsky,RU-CE-96231000000,Чеченская Республика   ,Chechnya,RU-CE
124,Chechen_Republic,Шелковской район,Shelkovsky,RU-CE-96240000000,Чеченская Республика   ,Chechnya,RU-CE
125,Chechen_Republic,Наурский район,Naursky,RU-CE-96222000000,Чеченская Республика   ,Chechnya,RU-CE
126,Chuvash_Republic,Батыревский,Batyrevsky,RU-CU-97207000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
127,Chuvash_Republic,Порецкий,Poretsky,RU-CU-97235000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
128,Chuvash_Republic,Моргаушский,Morgaushsky,RU-CU-97232000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
129,Chuvash_Republic,Козловский,Kozlovsky,RU-CU-97219000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
130,Chuvash_Republic,Комсомольский,Komsomolsky,RU-CU-97221000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
131,Chuvash_Republic,Янтиковский,Yantikovsky,RU-CU-97258000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
132,Chuvash_Republic,Яльчикский,Yalchiksky,RU-CU-97255000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
133,Chuvash_Republic,Канаш,Kanash,RU-CU-97407000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
134,Chuvash_Republic,Аликовский,Alikovsky,RU-CU-97205000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
135,Chuvash_Republic,Алатырский,Alatyrsky,RU-CU-97203000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
136,Chuvash_Republic,Ядринский,Yadrinsky,RU-CU-97253000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
137,Chuvash_Republic,Шумерлинский,Shumerlinsky,RU-CU-97250000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
138,Chuvash_Republic,Шемуршинский,Shemurshinsky,RU-CU-97247000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
139,Chuvash_Republic,Чебоксарский,Cheboksarsky,RU-CU-97244000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
140,Chuvash_Republic,Цивильский,Tsivilsky,RU-CU-97241000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
141,Chuvash_Republic,Урмарский,Urmarsky,RU-CU-97238000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
142,Chuvash_Republic,Канашский,Kanashsky,RU-CU-97216000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
143,Chuvash_Republic,Ибресинский,Ibresinsky,RU-CU-97213000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
144,Chuvash_Republic,Чебоксары,Cheboksary,RU-CU-97401000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
145,Chuvash_Republic,Красночетайский,Krasnochetaysky,RU-CU-97226000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
146,Chuvash_Republic,Вурнарский,Vurnarsky,RU-CU-97210000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
147,Chuvash_Republic,Новочебоксарск,Novocheboksarsk,RU-CU-97410000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
148,Chuvash_Republic,Красноармейский,Krasnoarmeisky,RU-CU-97224000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
149,Chuvash_Republic,Шумерля,Shumerlya,RU-CU-97413000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
150,Chuvash_Republic,Мариинско-Посадский,MariinskoPosadsky,RU-CU-97229000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
151,Chuvash_Republic,Алатырь,Alatyr,RU-CU-97404000000,Чувашская Республика – Чувашия,Chuvashia,RU-CU
152,Donetsk_People_s_Republic,Кураховский,Kurakhovsky,RU-DNR-21223000000,Донецкая Народная Республика,Donetskaya,RU-DNR
153,Donetsk_People_s_Republic,Краматорск,Kramatorsk,RU-DNR-21416000000,Донецкая Народная Республика,Donetskaya,RU-DNR
154,Donetsk_People_s_Republic,Константиновский,Konstantinovsky,RU-DNR-21217000000,Донецкая Народная Республика,Donetskaya,RU-DNR
155,Donetsk_People_s_Republic,Ясиноватский,Yasinovatsky,RU-DNR-21241000000,Донецкая Народная Республика,Donetskaya,RU-DNR
156,Donetsk_People_s_Republic,Донецк,Donetsk,RU-DNR-21401000000,Донецкая Народная Республика,Donetskaya,RU-DNR
157,Donetsk_People_s_Republic,Докучаевск,Dokuchaevsk,RU-DNR-21410000000,Донецкая Народная Республика,Donetskaya,RU-DNR
158,Donetsk_People_s_Republic,Макеевка,Makeyevka,RU-DNR-21419000000,Донецкая Народная Республика,Donetskaya,RU-DNR
159,Donetsk_People_s_Republic,Горловка,Gorlovka,RU-DNR-21405000000,Донецкая Народная Республика,Donetskaya,RU-DNR
160,Donetsk_People_s_Republic,Иловайск,Ilovaisk,RU-DNR-21414000000,Донецкая Народная Республика,Donetskaya,RU-DNR
161,Donetsk_People_s_Republic,Харцызск,Khartsyzsk,RU-DNR-21430000000,Донецкая Народная Республика,Donetskaya,RU-DNR
162,Donetsk_People_s_Republic,Енакиево,Yenakiyevo,RU-DNR-21412000000,Донецкая Народная Республика,Donetskaya,RU-DNR
163,Donetsk_People_s_Republic,Снежное,Snezhnoye,RU-DNR-21425000000,Донецкая Народная Республика,Donetskaya,RU-DNR
164,Donetsk_People_s_Republic,Шахтёрский,Shakhtorsky,RU-DNR-21239000000,Донецкая Народная Республика,Donetskaya,RU-DNR
165,Donetsk_People_s_Republic,Торез,Torez,RU-DNR-21427000000,Донецкая Народная Республика,Donetskaya,RU-DNR
166,Donetsk_People_s_Republic,Дебальцево,Debaltsevo,RU-DNR-21407000000,Донецкая Народная Республика,Donetskaya,RU-DNR
167,Donetsk_People_s_Republic,Артёмовский,Artemovsky,RU-DNR-21205000000,Донецкая Народная Республика,Donetskaya,RU-DNR
168,Donetsk_People_s_Republic,Славянский,Slavyansky,RU-DNR-21232000000,Донецкая Народная Республика,Donetskaya,RU-DNR
169,Donetsk_People_s_Republic,Краснолиманский,Krasnolimansky,RU-DNR-21221000000,Донецкая Народная Республика,Donetskaya,RU-DNR
170,Donetsk_People_s_Republic,Александровский,Alexandrovsky,RU-DNR-21201000000,Донецкая Народная Республика,Donetskaya,RU-DNR
171,Donetsk_People_s_Republic,Добропольский,Dobropolsky,RU-DNR-21213000000,Донецкая Народная Республика,Donetskaya,RU-DNR
172,Donetsk_People_s_Republic,Красноармейский,Krasnoarmeysky,RU-DNR-21219000000,Донецкая Народная Республика,Donetskaya,RU-DNR
173,Donetsk_People_s_Republic,Великоновосёлковский,Velikonovoselkovsky,RU-DNR-21207000000,Донецкая Народная Республика,Donetskaya,RU-DNR
174,Donetsk_People_s_Republic,Волновахский,Volnovakhsky,RU-DNR-21209000000,Донецкая Народная Республика,Donetskaya,RU-DNR
175,Donetsk_People_s_Republic,Амвросиевский,Amvrosievsky,RU-DNR-21203000000,Донецкая Народная Республика,Donetskaya,RU-DNR
176,Donetsk_People_s_Republic,Старобешевский,Starobeshevsky,RU-DNR-21234000000,Донецкая Народная Республика,Donetskaya,RU-DNR
177,Donetsk_People_s_Republic,Тельмановский,Telmanovsky,RU-DNR-21236000000,Донецкая Народная Республика,Donetskaya,RU-DNR
178,Donetsk_People_s_Republic,Володарский,Volodarsky,RU-DNR-21211000000,Донецкая Народная Республика,Donetskaya,RU-DNR
179,Donetsk_People_s_Republic,Мариуполь,Mariupol,RU-DNR-21421000000,Донецкая Народная Республика,Donetskaya,RU-DNR
180,Donetsk_People_s_Republic,Новоазовский,Novoazovsky,RU-DNR-21227000000,Донецкая Народная Республика,Donetskaya,RU-DNR
181,Donetsk_People_s_Republic,Мангушский,Mangushsky,RU-DNR-21225000000,Донецкая Народная Республика,Donetskaya,RU-DNR
182,Jewish_Autonomous_Region,Смидовичский,Smidovichsky,RU-YEV-99230000000,Еврейская автономная область ,Evreyskaya,RU-YEV
183,Jewish_Autonomous_Region,Биробиджанский,Birobidzhanskiy,RU-YEV-99205000000,Еврейская автономная область ,Evreyskaya,RU-YEV
184,Jewish_Autonomous_Region,Облученский,Oblutchensky,RU-YEV-99220000000,Еврейская автономная область ,Evreyskaya,RU-YEV
185,Jewish_Autonomous_Region,Октябрьский,Oktyabrskiy,RU-YEV-99225000000,Еврейская автономная область ,Evreyskaya,RU-YEV
186,Jewish_Autonomous_Region,Ленинский,Leninskiy,RU-YEV-99210000000,Еврейская автономная область ,Evreyskaya,RU-YEV
187,Jewish_Autonomous_Region,Биробиджан,Birobidzhan,RU-YEV-99401000000,Еврейская автономная область ,Evreyskaya,RU-YEV
188,Kabardino-Balkarian_Republic,Чегемский район,Chegemsky,RU-KB-83245000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
189,Kabardino-Balkarian_Republic,Черекский район,Chereksky,RU-KB-83230000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
190,Kabardino-Balkarian_Republic,Баксанский район,Baksansky,RU-KB-83210000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
191,Kabardino-Balkarian_Republic,Прохладненский район,Prokhladnensky,RU-KB-83225000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
192,Kabardino-Balkarian_Republic,Зольский район,Zolsky,RU-KB-83215000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
193,Kabardino-Balkarian_Republic,Эльбрусский район,Elbrussky,RU-KB-83248000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
194,Kabardino-Balkarian_Republic,Лескенский район,Leskensky,RU-KB-83218000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
195,Kabardino-Balkarian_Republic,Терский район,Tersky,RU-KB-83235000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
196,Kabardino-Balkarian_Republic,Нальчик,Nalchik,RU-KB-83401000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
197,Kabardino-Balkarian_Republic,Майский район,Maisky,RU-KB-83220000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
198,Kabardino-Balkarian_Republic,Урванский район,Urvansky,RU-KB-83240000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
199,Kabardino-Balkarian_Republic,Прохладный,Prohladny,RU-KB-83410000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
200,Kabardino-Balkarian_Republic,Баксан,Baksan,RU-KB-83403000000,Кабардино-Балкарская Республика   ,KabardinoBalkaria,RU-KB
201,Kaliningrad_Region,Балтийск,Baltiysk,RU-KGD-27405000000,Калининградская область ,Kaliningradskaya,RU-KGD
202,Kaliningrad_Region,Гвардейский,Gvardeysky,RU-KGD-27206000000,Калининградская область ,Kaliningradskaya,RU-KGD
203,Kaliningrad_Region,Гусевский,Gusevsky,RU-KGD-27212000000,Калининградская область ,Kaliningradskaya,RU-KGD
204,Kaliningrad_Region,Черняховский,Chernyakhovsky,RU-KGD-27239000000,Калининградская область ,Kaliningradskaya,RU-KGD
205,Kaliningrad_Region,Полесский,Poleskiy,RU-KGD-27230000000,Калининградская область ,Kaliningradskaya,RU-KGD
206,Kaliningrad_Region,Пионерский,Pionersky,RU-KGD-27417000000,Калининградская область ,Kaliningradskaya,RU-KGD
207,Kaliningrad_Region,Светлогорск,Svetlogorsk,RU-KGD-27420000000,Калининградская область ,Kaliningradskaya,RU-KGD
208,Kaliningrad_Region,Зеленоградский,Zelenogradsky,RU-KGD-27215000000,Калининградская область ,Kaliningradskaya,RU-KGD
209,Kaliningrad_Region,Светлый,Svetly,RU-KGD-27425000000,Калининградская область ,Kaliningradskaya,RU-KGD
210,Kaliningrad_Region,Гурьевский,Gurevsky,RU-KGD-27209000000,Калининградская область ,Kaliningradskaya,RU-KGD
211,Kaliningrad_Region,Ладушкин,Ladushkin,RU-KGD-27411000000,Калининградская область ,Kaliningradskaya,RU-KGD
212,Kaliningrad_Region,Мамоново,Mamonovo,RU-KGD-27414000000,Калининградская область ,Kaliningradskaya,RU-KGD
213,Kaliningrad_Region,Багратионовский,Bagrationovsky,RU-KGD-27203000000,Калининградская область ,Kaliningradskaya,RU-KGD
214,Kaliningrad_Region,Правдинский,Pravdinsky,RU-KGD-27233000000,Калининградская область ,Kaliningradskaya,RU-KGD
215,Kaliningrad_Region,Озёрский,Ozersky,RU-KGD-27227000000,Калининградская область ,Kaliningradskaya,RU-KGD
216,Kaliningrad_Region,Нестеровский,Nesterovsky,RU-KGD-27224000000,Калининградская область ,Kaliningradskaya,RU-KGD
217,Kaliningrad_Region,Краснознаменский,Krasnoznamensky,RU-KGD-27218000000,Калининградская область ,Kaliningradskaya,RU-KGD
